date,station,depth,op,mean_sst,mean_airt,SSM,SST,year,doy,Station,Depth (cm),bulk,Sand,Silt,Clay,Classification,index,level_3,VH,VV,angle,lc,BASE_TEMP,cum_GDD_air,cum_GDD_soil,cum_GDD,BBCH,cum_SSM,d,c,w,vvv,vvs,s,l,rvi
2015-05-07,MB6,0 to 5 cm,0,8.333333333333343,8.65700000000001,0.2354444444444444,7.26666666666667,2015,127,MB6,5,1.21,0.037,0.246,0.7170000000000001,Heavy Clay,1,0,-19.0,-12.0,40.0,153.0,5,37.93800000000002,51.32643387876553,44.63221693938277,0.0,5.011677029684062,0.2759762231697571,0.15029023484369,0.05989033328878872,-14.526568884305426,-15.554743485014697,0.0034471417321913335,0.075,0.6653501232662477
2015-05-07,MB7,0 to 5 cm,0,8.633333333333326,8.86099999999999,0.208074074074074,7.177777777777781,2015,127,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,1,0,-18.0,-12.0,40.0,158.0,10,37.93800000000002,51.32643387876553,44.63221693938277,0.0,5.219751103758136,0.33113811270867244,0.22166889457234934,0.05204763252630303,-14.55078323621489,-15.52425367121225,0.0028349431943965296,0.075,0.8030400356524069
2015-05-07,MB8,0 to 5 cm,0,8.650000000000006,8.775499999999994,0.3446666666666667,7.5925925925925775,2015,127,MB8,5,1.22,0.036,0.332,0.632,Heavy Clay,1,0,-19.0,-12.0,40.0,158.0,10,37.93800000000002,51.32643387876553,44.63221693938277,0.0,5.564417770424803,0.27611416331655114,0.19264522031934914,0.06040588212633593,-14.557917785630847,-15.515342981835907,0.002773860864768117,0.075,0.6653501232662477
2015-05-07,MB9,0 to 5 cm,0,8.716666666666669,8.833499999999987,0.1787037037037036,6.874074074074075,2015,127,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,1,0,-21.0,-13.0,40.0,147.0,10,37.93800000000002,51.32643387876553,44.63221693938277,0.0,5.743121474128507,0.557170136302888,0.25096659357032614,0.02687543722736472,-15.491962092798497,-16.59899426656971,0.0025164443386252026,0.075,0.54722755441284
2015-05-19,MB1,0 to 5 cm,0,10.733333333333348,8.55249999999998,0.1439629629629629,18.86296296296296,2015,139,MB1,5,1.28,0.7879999999999999,0.1009999999999999,0.111,Sandy Loam,2,0,-17.0,-10.0,40.0,146.0,5,41.4905,57.05976721209888,49.27513360604944,0.0,5.887084437091469,0.54222878543728,0.22418017942286794,0.038837182745145055,-12.796897051882874,-13.234733367106326,0.004761987599483895,0.075,0.6653501232662477
2015-05-19,MB10,0 to 5 cm,0,7.983333333333349,6.994,0.4599999999999998,11.61851851851852,2015,139,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,2,0,-24.0,-11.0,43.0,146.0,5,43.4845,60.04310054543223,51.76380027271611,0.0,6.347084437091469,0.1625080338018412,0.17305586643616816,0.0466554973587556,-13.861706008297327,-14.164158717499348,0.003102353284157757,0.075,0.19090688413681572
2015-05-19,MB11,0 to 5 cm,0,9.116666666666676,6.701999999999997,0.3311111111111111,13.303703703703718,2015,139,MB11,5,1.3,0.238,0.395,0.368,Clay Loam,2,0,-16.0,-7.0,42.0,158.0,10,43.4845,60.04310054543223,51.76380027271611,0.0,6.678195548202581,0.18985721552487142,0.32344262543745006,3.91132908857383e-05,-10.292578110099054,-9.745254635163947,0.007428171099961051,0.075,0.44726307911246765
2015-05-19,MB12,0 to 5 cm,0,7.133333333333326,5.704000000000008,0.3312592592592592,15.71216897811192,2015,139,MB12,5,1.33,0.421,0.417,0.162,Loam,2,0,-19.0,-10.0,42.0,146.0,5,44.188500000000005,62.17643387876555,53.18246693938278,0.0,7.00945480746184,0.36771387684261514,0.2450683318525145,0.02576594314360703,-13.073134444862575,-12.948361618577277,0.004068758614298252,0.075,0.4472630791124679
2015-05-19,MB2,0 to 5 cm,0,14.121561818575088,8.210499999999996,0.3779041917801278,18.12063425252012,2015,139,MB2,5,1.35,0.449,0.208,0.3429999999999999,Clay Loam,2,0,-17.0,-7.0,40.0,146.0,5,47.399,71.29799569734064,59.34849784867032,0.0,7.387358999241968,0.30082132600469347,0.21208499996519245,0.04336612901527049,-10.035662454050641,-9.985084714913011,0.005823224151621223,0.06121194276912056,0.36363636363636365
2015-05-19,MB3,0 to 5 cm,0,9.216666666666669,8.631,0.3038518518518518,14.62962962962964,2015,139,MB3,5,1.47,0.471,0.211,0.318,Sandy Clay Loam,2,0,-19.0,-7.0,40.0,158.0,10,47.399,71.29799569734064,59.34849784867032,0.0,7.69121085109382,0.1045066690824032,0.4996260559822663,0.07430229495938993,-10.049508042299225,-9.97144267668476,0.006414656606512126,0.075,0.2374037724110704
2015-05-19,MB4,0 to 5 cm,0,10.333333333333314,7.920999999999992,0.1667407407407407,15.459259259259264,2015,139,MB4,5,1.33,0.904,0.002,0.094,Sand,2,0,-18.0,-8.0,40.0,147.0,10,47.399,71.63132903067395,59.51516451533698,11.0,7.857951591834561,0.3548629110835604,0.32906387965523387,0.03902591148178886,-11.115946565576248,-10.90716239595614,0.006173772328818485,0.075,0.3636363636363636
2015-05-19,MB5,0 to 5 cm,0,9.700000000000015,8.222000000000008,0.434,16.200000000000003,2015,139,MB5,5,1.46,0.414,0.181,0.405,Clay,2,0,-18.0,-10.0,40.0,136.0,5,50.62100000000001,76.33132903067397,63.47616451533699,0.0,8.291951591834561,0.4477238322161564,0.30812418007059605,0.015023886588208486,-13.443208161203216,-12.61665968082298,0.0035160748624828457,0.075,0.54722755441284
2015-05-19,MB6,0 to 5 cm,0,9.616666666666674,8.13900000000001,0.4881851851851851,15.770370370370363,2015,139,MB6,5,1.21,0.037,0.246,0.7170000000000001,Heavy Clay,2,0,-20.0,-11.0,40.0,153.0,5,53.76000000000002,80.94799569734064,67.35399784867033,0.0,8.780136777019747,0.18904283263866495,0.43532348595532794,0.012384806477490457,-14.31653242574944,-13.724245731644075,0.002979891453140023,0.075,0.44726307911246793
2015-05-19,MB7,0 to 5 cm,0,9.25,7.406000000000006,0.3395925925925926,15.137037037037052,2015,139,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,2,0,-19.0,-12.0,40.0,158.0,10,53.76000000000002,80.94799569734064,67.35399784867033,11.0,9.11972936961234,0.21632022743202892,0.21660773895269725,0.05506139969197342,-14.464636551888008,-15.634509406099095,0.0022981526850057317,0.07876894396103297,0.6653501232662477
2015-05-19,MB8,0 to 5 cm,0,10.116666666666674,7.782000000000011,0.4387407407407406,14.848148148148148,2015,139,MB8,5,1.22,0.036,0.332,0.632,Heavy Clay,2,0,-21.0,-11.0,40.0,158.0,10,53.76000000000002,81.06466236400732,67.41233118200367,11.0,9.55847011035308,0.15032545630064142,0.492525207854748,0.04743880867028349,-14.04105547238692,-13.979760712144554,0.003046640544216913,0.075,0.36363636363636365
2015-05-19,MB9,0 to 5 cm,0,11.599999999999994,7.676500000000004,0.1743333333333333,18.77777777777779,2015,139,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,2,0,-19.0,-12.0,40.0,147.0,10,53.76000000000002,82.66466236400731,68.21233118200367,12.0,9.732803443686414,0.592313399982778,0.2565728603207994,0.030296841090242083,-14.668983382704395,-15.380746586298365,0.0030384542401260713,0.075,0.6653501232662477
2015-05-26,MB1,0 to 5 cm,0,23.0,19.889999999999983,0.111111111111111,26.922222222222217,2015,146,MB1,5,1.28,0.7879999999999999,0.1009999999999999,0.111,Sandy Loam,3,0,-18.0,-13.0,31.0,146.0,5,68.65,100.66466236400731,84.65733118200366,0.0,9.843914554797523,0.7787917329837956,0.22228383785330738,0.053269094252007064,-14.26239281085612,-18.9818156365427,0.0019985819175259187,0.075,0.9610122934081686
2015-05-26,MB10,0 to 5 cm,0,21.616666666666674,20.0,0.4647037037037037,25.82222222222222,2015,146,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,3,0,-22.0,-16.0,34.0,146.0,5,83.65,117.281329030674,100.465664515337,10.0,10.308618258501228,0.6121190631174152,0.3074634671781109,0.03658090550223558,-16.658706233215334,-24.51611647280449,0.0006192602184929134,0.075,0.8030400356524069
2015-05-26,MB11,0 to 5 cm,0,19.03333333333333,18.4735,0.3815185185185185,23.314814814814813,2015,146,MB11,5,1.3,0.238,0.395,0.368,Clay Loam,3,0,-22.0,-12.0,34.0,158.0,10,92.1235,126.31466236400732,109.21908118200366,16.0,10.690136777019749,0.2864431162754547,0.2766466249397777,0.0003627675170542239,-15.482046337100218,-14.58481255926854,0.0026029637639685107,0.075,0.3636363636363635
2015-05-26,MB12,0 to 5 cm,0,16.866666666666674,17.53,0.3404074074074074,23.359675624694297,2015,146,MB12,5,1.33,0.421,0.417,0.162,Loam,3,0,-18.0,-13.0,34.0,146.0,5,104.6535,138.181329030674,121.417414515337,12.0,11.030544184427155,0.6958212148537628,0.28918349291530676,0.043094462942570966,-15.113332756842663,-17.14206592736636,0.0018505680878856867,0.075,0.9610122934081686
2015-05-26,MB2,0 to 5 cm,0,21.80916770433248,19.980000000000015,0.3486982513301284,23.404536434573785,2015,146,MB2,5,1.35,0.449,0.208,0.3429999999999999,Clay Loam,3,0,-20.0,-11.0,31.0,146.0,5,119.63350000000004,154.99049673500647,137.31199836750324,13.0,11.379242435757284,0.3843933303075172,0.17072597790142333,0.07283481414897654,-13.156597252926503,-15.073921264162312,0.00230462462790901,0.07148229127411453,0.44726307911246793
2015-05-26,MB3,0 to 5 cm,0,21.13333333333333,19.835000000000008,0.2224814814814814,24.55185185185185,2015,146,MB3,5,1.47,0.471,0.211,0.318,Sandy Clay Loam,3,0,-20.0,-9.0,31.0,158.0,10,129.46850000000003,166.1238300683398,147.79616503416992,21.0,11.601723917238765,0.3873902117584463,0.21013212267604778,0.00033540515569488054,-12.336844721388609,-11.70660028930746,0.004596404010614084,0.075,0.2943502244702941
2015-05-26,MB4,0 to 5 cm,0,24.316666666666663,20.44,0.1252222222222221,24.68518518518518,2015,146,MB4,5,1.33,0.904,0.002,0.094,Sand,3,0,-21.0,-15.0,31.0,147.0,10,139.90850000000003,180.4404967350065,160.17449836750325,25.0,11.726946139460988,0.7113507243404275,0.21888904881192053,0.05564554349043491,-15.279577737669916,-27.051856234193448,0.0006095602526336475,0.075,0.8030400356524069
2015-05-26,MB5,0 to 5 cm,0,22.616666666666674,20.794999999999987,0.3426666666666667,25.45555555555556,2015,146,MB5,5,1.46,0.414,0.181,0.405,Clay,3,0,-21.0,-14.0,31.0,136.0,5,155.70350000000002,198.05716340167317,176.88033170083656,16.0,12.069612806127653,0.5060489825112183,0.21231643783016158,0.06274307376281865,-15.14077052321463,-20.363767279069638,0.0011180065497932545,0.075,0.6653501232662473
2015-05-26,MB6,0 to 5 cm,0,21.666666666666657,20.129999999999995,0.3526666666666667,22.603703703703705,2015,146,MB6,5,1.21,0.037,0.246,0.7170000000000001,Heavy Clay,3,0,-18.0,-11.0,31.0,153.0,5,170.83350000000002,214.7238300683398,192.7786650341699,23.0,12.42227947279432,0.5636650988647581,0.21049829385056382,0.06247831413825029,-13.09273090521634,-15.175138092731228,0.002470442844789577,0.075,0.6653501232662477
2015-05-26,MB7,0 to 5 cm,0,20.90000000000001,20.28,0.2936666666666666,22.84444444444445,2015,146,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,3,0,-19.0,-12.0,31.0,158.0,10,181.1135,225.6238300683398,203.3686650341699,28.0,12.715946139460986,0.6428898041873428,0.25208276271624425,0.05115380487201249,-13.88976201849446,-16.52444438992029,0.0018646459692555854,0.075,0.6653501232662477
2015-05-26,MB8,0 to 5 cm,0,23.099999999999994,20.340000000000003,0.3975925925925925,25.77777777777778,2015,146,MB8,5,1.22,0.036,0.332,0.632,Heavy Clay,3,0,-20.0,-11.0,31.0,158.0,10,191.4535,238.7238300683398,215.0886650341699,29.0,13.11353873205358,0.5911291507676191,0.20540037353228863,0.0589657196638208,-13.057223308451999,-15.233112199797592,0.0023076725138549254,0.075,0.44726307911246793
2015-05-26,MB9,0 to 5 cm,0,23.316666666666663,20.795000000000016,0.1693703703703703,22.47037037037038,2015,146,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,3,0,-19.0,-11.0,31.0,147.0,10,202.24850000000004,252.04049673500649,227.14449836750325,32.0,13.282909102423949,0.6279283052621225,0.19823093051531726,0.060811660099369044,-12.973152454940466,-15.375523941759939,0.002653126434561723,0.075,0.5472275544128402
2015-06-07,MB1,0 to 5 cm,0,20.73333333333335,18.370000000000005,0.1408148148148148,23.97777777777777,2015,158,MB1,5,1.28,0.7879999999999999,0.1009999999999999,0.111,Sandy Loam,4,0,-16.0,-9.0,31.0,146.0,5,215.61850000000004,267.7738300683398,241.69616503416992,20.0,13.423723917238764,0.49958270126253057,0.17379031817176477,0.06976662343519449,-11.417996915084704,-12.696334402055239,0.004392169134562373,0.075,0.6653501232662474
2015-06-07,MB10,0 to 5 cm,0,19.16666666666669,18.36499999999998,0.5057777777777779,22.585185185185185,2015,158,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,4,0,-18.0,-8.0,34.0,146.0,5,228.9835,281.9404967350065,255.46199836750327,21.0,13.929501695016542,0.4132922003368051,0.20561405661048074,0.055748422283392815,-10.700324333560102,-11.344112161687491,0.0037841223346502155,0.075,0.3636363636363636
2015-06-07,MB11,0 to 5 cm,0,19.73333333333332,18.405,0.3743333333333333,21.892592592592603,2015,158,MB11,5,1.3,0.238,0.395,0.368,Clay Loam,4,0,-19.0,-11.0,34.0,158.0,10,237.3885,291.67383006833984,264.53116503417,34.0,14.303835028349877,0.7072553134188327,0.2704037732414753,0.03618946598005208,-13.643734169597634,-14.410681853854307,0.0026959285338270583,0.075,0.5472275544128402
2015-06-07,MB12,0 to 5 cm,0,16.25,18.185,0.348037037037037,22.532914532063067,2015,158,MB12,5,1.33,0.421,0.417,0.162,Loam,4,0,-17.0,-9.0,34.0,146.0,5,250.5735,302.92383006833984,276.7486650341699,23.0,14.651872065386913,0.47319614186818854,0.2121374348530287,0.05778177007950575,-11.667457414512814,-12.382544993442888,0.003657669523070672,0.075,0.5472275544128401
2015-06-07,MB2,0 to 5 cm,0,22.02575515763752,18.685,0.3631494433629336,23.17323647153353,2015,158,MB2,5,1.35,0.449,0.208,0.3429999999999999,Clay Loam,4,0,-16.0,-7.0,31.0,146.0,5,264.2585,319.94958522597733,292.1040426129887,24.0,15.015021508749845,0.4488943994768295,0.18698223006863285,0.06722578306191163,-9.753117597772258,-10.283676259513177,0.0046307897131138386,0.08591587427288054,0.44726307911246765
2015-06-07,MB3,0 to 5 cm,0,20.23333333333335,18.99000000000001,0.2284444444444443,23.792592592592584,2015,158,MB3,5,1.47,0.471,0.211,0.318,Sandy Clay Loam,4,0,-18.0,-9.0,31.0,158.0,10,273.24850000000004,330.1829185593107,301.71570927965536,37.0,15.243465953194288,0.7353461529822312,0.2049307239233289,0.05439421820325136,-11.500325807817307,-12.58822599993576,0.003969233086910063,0.06587209833459458,0.4472630791124678
2015-06-07,MB4,0 to 5 cm,0,22.13333333333333,18.754999999999995,0.1416666666666666,25.51851851851853,2015,158,MB4,5,1.33,0.904,0.002,0.094,Sand,4,0,-19.0,-10.0,31.0,147.0,10,282.00350000000003,342.316251892644,312.159875946322,40.0,15.385132619860956,0.6341505684371941,0.18483458367426883,0.06112444149935292,-12.184566833039854,-14.030783073615813,0.0033721483051275115,0.075,0.4472630791124679
2015-06-07,MB5,0 to 5 cm,0,20.38333333333333,18.41500000000002,0.343074074074074,23.274074074074072,2015,158,MB5,5,1.46,0.414,0.181,0.405,Clay,4,0,-15.0,-7.0,31.0,136.0,5,295.41850000000005,357.69958522597733,326.5590426129887,26.0,15.72820669393503,0.4822498950147344,0.20270748887797146,0.06484970401748694,-9.816432239543516,-10.213227888702116,0.00479754228172509,0.0855287324408968,0.54722755441284
2015-06-07,MB6,0 to 5 cm,0,19.91666666666669,18.825000000000017,0.3372962962962962,23.42962962962964,2015,158,MB6,5,1.21,0.037,0.246,0.7170000000000001,Heavy Clay,4,0,-18.0,-7.0,31.0,153.0,5,309.24350000000004,372.616251892644,340.929875946322,39.0,16.065502990231327,0.7392832947089208,0.1955359737901712,0.052486261204110096,-9.728921090025956,-10.311180104335234,0.0052510652147220085,0.075,0.29435022447029413
2015-06-07,MB7,0 to 5 cm,0,21.13333333333333,18.63499999999999,0.2751851851851852,24.88888888888889,2015,158,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,4,0,-17.0,-11.0,31.0,158.0,10,317.87850000000003,383.7495852259773,350.8140426129887,41.0,16.340688175416513,0.8739060787016596,0.2771321682709902,0.046502818758145575,-13.240316860545411,-14.94686040218581,0.0023866071089504825,0.075,0.8030400356524072
2015-06-07,MB8,0 to 5 cm,0,20.833333333333343,18.74000000000001,0.3943703703703703,23.740740740740748,2015,158,MB8,5,1.22,0.036,0.332,0.632,Heavy Clay,4,0,-18.0,-8.0,31.0,158.0,10,326.61850000000004,394.58291855931066,360.60070927965535,42.0,16.735058545786885,0.7984298337060259,0.23000628924767422,0.045111182623896996,-10.787977351986518,-11.244620587222574,0.004172760854537448,0.06554809893233939,0.3636363636363636
2015-06-07,MB9,0 to 5 cm,0,21.76666666666668,18.869999999999976,0.1807777777777777,25.23333333333332,2015,158,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,4,0,-17.0,-7.0,31.0,147.0,10,335.48850000000004,406.3495852259773,370.9190426129887,45.0,16.915836323564662,0.6249718301382513,0.1828298931096659,0.06083267999187712,-9.72405085772538,-10.316755784668635,0.005522575664678433,0.075,0.36363636363636365
2015-06-12,MB10,0 to 5 cm,0,21.48333333333335,20.14000000000001,0.4301111111111111,25.507407407407428,2015,163,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,5,0,-21.0,-15.0,43.0,146.0,5,350.62850000000003,422.83291855931066,386.73070927965534,29.0,17.34594743467577,0.5526943020319405,0.3009491561462998,0.022488990980434265,-18.095761351818858,-17.926487885481713,0.0018311090794236717,0.075,0.8030400356524069
2015-06-12,MB11,0 to 5 cm,0,21.200000000000017,20.19999999999999,0.4014074074074074,24.72222222222223,2015,163,MB11,5,1.3,0.238,0.395,0.368,Clay Loam,5,0,-23.0,-15.0,42.0,158.0,10,360.8285,434.0329185593107,397.4307092796554,45.0,17.74735484208318,0.8746567765292824,0.2703607272751285,0.02656781768920283,-16.888496118976345,-19.5267673776318,0.0014330452727727438,0.075,0.5472275544128402
2015-06-12,MB12,0 to 5 cm,0,19.98333333333335,19.89500000000001,0.3245185185185185,25.888888888888893,2015,163,MB12,5,1.33,0.421,0.417,0.162,Loam,5,0,-17.0,-10.0,42.0,146.0,5,375.72350000000006,449.0162518926441,412.36987594632205,31.0,18.0718733606017,0.524095060254856,0.274521612506974,0.02476416469802355,-13.330355535890508,-12.712220741236672,0.0042714495370246375,0.075,0.6653501232662477
2015-06-12,MB8,0 to 5 cm,0,22.56666666666669,20.185,0.3641851851851851,27.05555555555556,2015,163,MB8,5,1.22,0.036,0.332,0.632,Heavy Clay,5,0,-19.0,-14.0,40.0,158.0,10,385.90850000000006,461.5829185593108,423.7457092796554,48.0,18.436058545786885,0.9998836107276404,0.2668944344613565,0.042187611730366587,-15.554600035891168,-19.215794253331936,0.001579421534832445,0.075,0.9610122934081685
